1004,93.4669342
1003,93.52461243
1002,93.50769043
1001,93.50126648
1000,93.53366852
999,93.51831818
998,93.52897644
997,93.51777649
996,93.53810883
995,93.54404449
994,93.52355194
993,93.51769257
992,93.50971222
991,93.49178314
990,93.49966431
989,93.51613617
988,93.51843262
987,93.49151611
986,93.54129791
985,93.51846313
984,93.50017548
983,93.4841156
982,93.51850128
981,93.49858093
980,93.5164032
979,93.49552155
978,93.52094269
977,93.48271179
976,93.51539612
975,93.49092102
974,93.49107361
973,93.48802948
972,93.49987793
971,93.49600983
970,93.47985077
969,93.48914337
968,93.48484802
967,93.47340393
966,93.45439911
965,93.48362732
964,93.4570694
963,93.46720886
962,93.46289825
961,93.47293091
960,93.47107697
959,93.41613007
958,93.45545197
957,93.44908142
956,93.42363739
955,93.41534424
954,93.44303894
953,93.4201889
952,93.3921814
951,93.38246155
950,93.36489868
949,93.36120605
948,93.37675476
947,93.36827087
946,93.36373901
945,93.38169861
944,93.36050415
943,93.33827209
942,93.38748169
941,93.36965942
940,93.37825012
939,93.40385437
938,93.41305542
937,93.40350342
936,93.44926453
935,93.43686676
934,93.44337463
933,93.43455505
932,93.4574585
931,93.47554779
930,93.48230743
929,93.44746399
928,93.46817017
927,93.47157288
926,93.46231842
925,93.47999573
924,93.4629364
923,93.47037506
922,93.47421265
921,93.4609375
920,93.47164917
919,93.48635864
918,93.44876099
917,93.47473145
916,93.45432281
915,93.47506714
914,93.47460175
913,93.45137787
912,93.47769928
911,93.49094391
910,93.47704315
909,93.46881104
908,93.44556427
907,93.47293091
906,93.47801208
905,93.46714783
904,93.4567337
903,93.46114349
902,93.44976044
901,93.46733093
900,93.47120667
899,93.48141479
898,93.45836639
897,93.45944977
896,93.45632935
895,93.44947052
894,93.46019745
893,93.42718506
892,93.45224762
891,93.44808197
890,93.46537781
889,93.44342041
888,93.44824219
887,93.44416809
886,93.45572662
885,93.4592514
884,93.42838287
883,93.45042419
882,93.4438324
881,93.45055389
880,93.47421265
879,93.45380402
878,93.46740723
877,93.41885376
876,93.39138031
875,93.43972015
874,93.44957733
873,93.50582123
872,93.44286346
871,93.45777893
870,93.45317078
869,93.45178223
868,93.46167755
867,93.43692017
866,93.44272614
865,93.45687866
864,93.4406662
863,93.43821716
862,93.43076324
861,93.44805145
860,93.43537903
859,93.44047546
858,93.43177032
857,93.44644165
856,93.45969391
855,93.43734741
854,93.43592072
853,93.4521637
852,93.44042969
851,93.43617249
850,93.42365265
849,93.43818665
848,93.4458313
847,93.44554901
846,93.44876099
845,93.43219757
844,93.43482208
843,93.42638397
842,93.41405487
841,93.41313171
840,93.41049957
839,93.3835144
838,93.36457825
837,93.35012817
836,93.31771088
835,93.33486938
834,93.33797455
833,93.34443665
832,93.35222626
831,93.331604
830,93.32319641
829,93.32765198
828,93.33244324
827,93.31851959
826,93.32910919
825,93.31784821
824,93.31555939
823,93.32264709
822,93.29306793
821,93.3197403
820,93.31784058
819,93.30939484
818,93.32058716
817,93.32241058
816,93.30033875
815,93.30747986
814,93.31315613
813,93.30889893
812,93.30151367
811,93.29772186
810,93.31062317
809,93.30480957
808,93.29431915
807,93.30301666
806,93.30734253
805,93.28128815
804,93.28862762
803,93.29240417
802,93.29427338
801,93.28605652
800,93.26992798
799,93.33390045
798,93.36441803
797,93.38378906
796,93.34812927
795,93.37779236
794,93.38780975
793,93.34640503
792,93.29141998
791,93.46949768
790,93.37941742
789,93.27162933
788,93.33340454
787,93.31349945
786,93.32830048
785,93.35168457
784,93.33194733
783,93.38152313
782,93.36530304
781,93.45853424
780,93.35186768
779,93.41427612
778,93.32688141
777,93.36450958
776,93.37913513
775,93.36128998
774,93.38777924
773,93.36385345
772,93.39008331
771,93.30789948
770,93.33816528
769,93.33685303
768,93.34474182
767,93.33971405
766,93.31702423
765,93.30635834
764,93.32974243
763,93.30761719
762,93.34239197
761,93.40705109
760,93.36785126
759,93.31002045
758,93.24783325
757,93.32304382
756,93.38384247
755,93.36222839
754,93.3442688
753,93.35346985
752,93.31509399
751,93.32337952
750,93.3290863
749,93.27548981
748,93.40678406
747,93.29675293
746,93.33203125
745,93.30511475
744,93.26766968
743,93.31802368
742,93.38134766
741,93.304039
740,93.28430939
739,93.33792114
738,93.27819061
737,93.30007172
736,93.29030609
735,93.34603882
734,93.26369476
733,93.3216629
732,93.30924225
731,93.28941345
730,93.33136749
729,93.26390839
728,93.24274445
727,93.31039429
726,93.28070831
725,93.26538086
724,93.30171967
723,93.35109711
722,93.28659058
721,93.25183105
720,93.27714539
719,93.31298828
718,93.3836441
717,93.28186798
716,93.28947449
715,93.29982758
714,93.264534
713,93.29853058
712,93.31066895
711,93.25440979
710,93.29788971
709,93.28557587
708,93.30265808
707,93.27592468
706,93.35816193
705,93.30666351
704,93.32914734
703,93.28792572
702,93.28006744
701,93.31586456
700,93.3049469
699,93.35650635
698,93.24073792
697,93.28363037
696,93.26052856
695,93.27272797
694,93.27148438
693,93.3236084
692,93.29189301
691,93.29677582
690,93.27453613
689,93.26451111
688,93.29449463
687,93.26911926
686,93.30631256
685,93.21677399
684,93.27636719
683,93.30233002
682,93.27618408
681,93.28375244
680,93.27284241
679,93.26233673
678,93.25967407
677,93.26615906
676,93.28582001
675,93.22779083
674,93.27873993
673,93.26852417
672,93.25540161
671,93.22776794
670,93.24399567
669,93.28029633
668,93.28037262
667,93.29542542
666,93.23497009
665,93.22885132
664,93.26265717
663,93.2622757
662,93.28861237
661,93.24337006
660,93.28518677
659,93.26979065
658,93.23181152
657,93.24682617
656,93.25766754
655,93.23049164
654,93.19423676
653,93.25410461
652,93.23331451
651,93.25913239
650,93.24964905
649,93.24446106
648,93.24420166
647,93.25962067
646,93.23066711
645,93.219841
644,93.26431274
643,93.20022583
642,93.25636292
641,93.23890686
640,93.23400116
639,93.24224091
638,93.22521973
637,93.21899414
636,93.23265839
635,93.2381897
634,93.23927307
633,93.20832825
632,93.26991272
631,93.25461578
630,93.25941467
629,93.25445557
628,93.25891876
627,93.27350616
626,93.2272644
625,93.24905396
624,93.19150543
623,93.25043488
622,93.21006012
621,93.244133
620,93.19675446
619,93.20197296
618,93.20252228
617,93.25195313
616,93.1965332
615,93.19784546
614,93.21559906
613,93.19975281
612,93.2102356
611,93.20034027
610,93.18374634
609,93.18269348
608,93.21884918
607,93.241539
606,93.27481079
605,93.1974411
604,93.2258606
603,93.22392273
602,93.18849945
601,93.19267273
600,93.17347717
599,93.20407104
598,93.17693329
597,93.19031525
596,93.20573425
595,93.18602753
594,93.25701904
593,93.2388916
592,93.20964813
591,93.21396637
590,93.21820068
589,93.19535828
588,93.20001221
587,93.16989899
586,93.22997284
585,93.18421173
584,93.18734741
583,93.19810486
582,93.2075119
581,93.18108368
580,93.2015152
579,93.16940308
578,93.17230225
577,93.24015045
576,93.2117157
575,93.18687439
574,93.18309784
573,93.18301392
572,93.21424866
571,93.22454071
570,93.19682312
569,93.21476746
568,93.20333862
567,93.23117065
566,93.18785095
565,93.24898529
564,93.22524261
563,93.22063446
562,93.1654129
561,93.20837402
560,93.20072174
559,93.22520447
558,93.19965363
557,93.18946075
556,93.21829987
555,93.21405029
554,93.24879456
553,93.21282196
552,93.15718079
551,93.20072937
550,93.22341919
549,93.19766235
548,93.22168732
547,93.23671722
546,93.21897125
545,93.18110657
544,93.15853882
543,93.26361847
542,93.21110535
541,93.22336578
540,93.18457794
539,93.20694733
538,93.19745636
537,93.16410065
536,93.1753006
535,93.18486786
534,93.23174286
533,93.16696167
532,93.17164612
531,93.13323212
530,93.18159485
529,93.19140625
528,93.13912201
527,93.18058777
526,93.14015198
525,93.1922226
524,93.18301392
523,93.19402313
522,93.16381073
521,93.13113403
520,93.16513824
519,93.17415619
518,93.14385986
517,93.13273621
516,93.1438446
515,93.1738739
514,93.17692566
513,93.15631104
512,93.0888443
511,93.13921356
510,93.08730316
509,93.12641907
508,93.13601685
507,93.09803772
506,93.09261322
505,93.15685272
504,93.12853241
503,93.0847702
502,93.11917877
501,93.17076111
500,93.14981842
499,93.15570831
498,93.1370697
497,93.10351563
496,93.06638336
495,93.13406372
494,93.11723328
493,93.13220978
492,93.05184174
491,93.07646942
490,93.11643982
489,93.11560059
488,93.11753845
487,93.07894135
486,93.15193176
485,93.09775543
484,93.12807465
483,93.06137848
482,93.03421021
481,93.03810883
480,93.10426331
479,93.10569763
478,93.1067276
477,93.04333496
476,93.07148743
475,93.10057068
474,93.05256653
473,93.05144501
472,93.0619278
471,93.12366486
470,93.10887146
469,93.08475494
468,93.05097198
467,93.02749634
466,93.01624298
465,93.0615387
464,93.07686615
463,93.05779266
462,93.06402588
461,93.06257629
460,93.06846619
459,93.07894897
458,93.0732193
457,93.06568146
456,92.99606323
455,92.98439789
454,92.93045044
453,93.0199585
452,93.02272797
451,93.02413177
450,93.03970337
449,92.97113037
448,93.03359222
447,93.00643158
446,93.04580688
445,92.98673248
444,92.97216797
443,92.97110748
442,92.92884827
441,93.00424194
440,92.98497772
439,92.94535828
438,92.975914
437,92.96746826
436,92.99727631
435,93.00015259
434,92.95410919
433,92.93836975
432,92.96513367
431,92.96037292
430,92.9418869
429,92.92892456
428,92.9200592
427,92.92932892
426,92.88356781
425,92.85134125
424,92.99845123
423,92.97499084
422,92.95603943
421,92.93622589
420,92.99008942
419,92.97763824
418,92.96552277
417,92.95139313
416,92.8130722
415,92.89925385
414,92.92617798
413,92.88466644
412,92.85553741
411,92.93190765
410,92.92670441
409,92.89797211
408,92.92559814
407,92.94927979
406,92.83763123
405,92.91661072
404,92.88795471
403,92.89531708
402,92.83649445
401,92.92559052
400,92.87384033
