1200,83.40526581
1199,83.49713898
1198,83.54186249
1197,83.58705139
1196,83.62792969
1195,83.70038605
1194,83.76620483
1193,83.79338074
1192,83.88663483
1191,83.92812347
1190,83.97933197
1189,84.02415466
1188,84.08669281
1187,84.14894104
1186,84.19265747
1185,84.27206421
1184,84.31691742
1183,84.36886597
1182,84.42685699
1181,84.47493744
1180,84.52996063
1179,84.59889984
1178,84.65969849
1177,84.71894073
1176,84.77470398
1175,84.82653046
1174,84.89595795
1173,84.95626831
1172,85.02495575
1171,85.09146118
1170,85.12768555
1169,85.21072388
1168,85.26089478
1167,85.33808899
1166,85.3839035
1165,85.45592499
1164,85.50891113
1163,85.58623505
1162,85.63254547
1161,85.70796204
1160,85.75759888
1159,85.82880402
1158,85.90496063
1157,85.96707916
1156,86.03046417
1155,86.08599091
1154,86.17275238
1153,86.20413208
1152,86.28884888
1151,86.37515259
1150,86.40927887
1149,86.4672699
1148,86.55189514
1147,86.62597656
1146,86.68379211
1145,86.76392365
1144,86.81889343
1143,86.88410187
1142,86.95238495
1141,87.00744629
1140,87.09898376
1139,87.16843414
1138,87.21968842
1137,87.28340149
1136,87.36657715
1135,87.41069794
1134,87.49993134
1133,87.56969452
1132,87.64562988
1131,87.70130157
1130,87.78124237
1129,87.8274231
1128,87.91033173
1127,87.96855164
1126,88.06363678
1125,88.11038971
1124,88.18799591
1123,88.27938843
1122,88.32463074
1121,88.39613342
1120,88.47520447
1119,88.54502106
1118,88.61288452
1117,88.65693665
1116,88.73626709
1115,88.81031799
1114,88.87187958
1113,88.95120239
1112,88.9974823
1111,89.06744385
1110,89.1498642
1109,89.21466064
1108,89.29543304
1107,89.34697723
1106,89.4201889
1105,89.48142242
1104,89.54736328
1103,89.62397766
1102,89.67498016
1101,89.76717377
1100,89.83921814
1099,89.86882782
1098,89.95948029
1097,90.0146637
1096,90.06144714
1095,90.14840698
1094,90.20411682
1093,90.27462769
1092,90.35001373
1091,90.37985992
1090,90.47576904
1089,90.51377869
1088,90.59246063
1087,90.66366577
1086,90.71814728
1085,90.75244141
1084,90.82844543
1083,90.89897919
1082,90.96537018
1081,91.02359772
1080,91.0736618
1079,91.14009094
1078,91.18248749
1077,91.24475861
1076,91.29958344
1075,91.37073517
1074,91.40839386
1073,91.47381592
1072,91.53791809
1071,91.59198761
1070,91.65528107
1069,91.69920349
1068,91.76068878
1067,91.79150391
1066,91.84463501
1065,91.90753937
1064,91.96476746
1063,92.00067139
1062,92.0559082
1061,92.10838318
1060,92.15591431
1059,92.1988678
1058,92.25540924
1057,92.30255127
1056,92.32189178
1055,92.36805725
1054,92.43084717
1053,92.46491241
1052,92.50099945
1051,92.5476532
1050,92.60140991
1049,92.62102509
1048,92.65214539
1047,92.70991516
1046,92.73203278
1045,92.77121735
1044,92.81138611
1043,92.84368896
1042,92.86136627
1041,92.90568542
1040,92.92723846
1039,92.95724487
1038,92.972435
1037,93.0234375
1036,93.04787445
1035,93.07065582
1034,93.07865143
1033,93.11248779
1032,93.13316345
1031,93.15858459
1030,93.1954422
1029,93.18257904
1028,93.22455597
1027,93.21824646
1026,93.22631836
1025,93.23574066
1024,93.27565765
1023,93.27472687
1022,93.29137421
1021,93.30667114
1020,93.29277039
1019,93.32178497
1018,93.33118439
1017,93.33084869
1016,93.32949066
1015,93.33227539
1014,93.32698822
1013,93.34557343
1012,93.34434509
1011,93.34177399
1010,93.33508301
1009,93.33860016
1008,93.32016754
1007,93.30071259
1006,93.31160736
1005,93.28101349
